bank_name,branch_name,location,review,rating,date,sentiment_label,dominant_topic
Attijariwafa Bank,"Attijariwafa Bank - FX67+X8R, Av. 16 Novembre, Asilah","FX67+X8R, Av. 16 Novembre, Asilah","He gives a fake phone number ☎ even if we call they can't be reached, no one from no one 🇲🇦🇨🇵👎👎👎",1,2020-11-11T13:26:49.171691Z,neutral,Problèmes de communication (appels non répondus)
Attijariwafa Bank,"Attijariwafa Bank - FX67+X8R, Av. 16 Novembre, Asilah","FX67+X8R, Av. 16 Novembre, Asilah","Good service with a young manager
THANKS",5,2021-04-09T08:47:06.635904Z,positive,Service client négatif
Attijariwafa Bank,"Attijariwafa Bank - FX67+X8R, Av. 16 Novembre, Asilah","FX67+X8R, Av. 16 Novembre, Asilah",good,5,2024-03-03T00:53:54.324092Z,positive,Avis positifs et satisfaction client
Crédit Agricole,"Crédit Agricole - FX88+FH6, Av. Abou Ferras El Hamadani, Asilah","FX88+FH6, Av. Abou Ferras El Hamadani, Asilah","Do not use this ATM machine, my transaction was cancelled, I was charged for the withdrawal and received no cash.",1,2025-02-23T14:59:19.987241Z,negative,Opérations bancaires et accès aux services
Crédit Agricole,"Crédit Agricole - FX88+FH6, Av. Abou Ferras El Hamadani, Asilah","FX88+FH6, Av. Abou Ferras El Hamadani, Asilah","This review should have no stars, because the bank refused my card and didn’t give out money, but charged me for it as I discovered when I got home.",1,2025-01-01T13:24:46.754572Z,negative,Problèmes de communication (appels non répondus)
Crédit Agricole,"Crédit Agricole - FX88+FH6, Av. Abou Ferras El Hamadani, Asilah","FX88+FH6, Av. Abou Ferras El Hamadani, Asilah",A place in the center,5,2017-08-05T20:27:07.866Z,neutral,Temps d'attente et expérience générale
Crédit Agricole,"Crédit Agricole - FX88+FH6, Av. Abou Ferras El Hamadani, Asilah","FX88+FH6, Av. Abou Ferras El Hamadani, Asilah",good,4,2017-04-04T17:14:04.003Z,positive,Avis positifs et satisfaction client
Banque Populaire,"Banque Populaire - FX88+GC4, Av. Hassan II, Asilah","FX88+GC4, Av. Hassan II, Asilah","I use this bank to withdraw cash when I’m passing through Asilah and I have never had any problems with the ATM. However, the neighbouring banks have both just ripped me off, returning my card without delivering the money.",4,2025-01-01T13:28:38.045467Z,positive,Opérations bancaires et accès aux services
Banque Populaire,"Banque Populaire - FX88+GC4, Av. Hassan II, Asilah","FX88+GC4, Av. Hassan II, Asilah","I have been on vacation for 5 months in the countryside I withdraw more than 5 to 6000 dirames still no receipts at the distributor I have colleagues who are forklift drivers who are extending the extension in the south and from whom we ask for proof of retirement money how to do it I think that a large bank comssa could at least supply the distributors in rolls cinon I will change bank on May 16 still nothing receipt distributor after information the director after many requests no I don't know anything so I advise my colleagues and forklift drivers to go to the AFRICA bank, very warm welcome and received at each withdrawal",1,2024-05-16T09:04:12.007061Z,positive,Service client négatif
Banque Populaire,"Banque Populaire - FX88+GC4, Av. Hassan II, Asilah","FX88+GC4, Av. Hassan II, Asilah",The worst People's Bank I have ever seen in my life,1,2023-11-22T13:18:39.687513Z,negative,Service client négatif
Banque Populaire,"Banque Populaire - FX88+GC4, Av. Hassan II, Asilah","FX88+GC4, Av. Hassan II, Asilah",Hadi County,5,2024-01-02T12:05:30.585406Z,neutral,Opérations bancaires et accès aux services
Banque Populaire,"Banque Populaire - FX88+GC4, Av. Hassan II, Asilah","FX88+GC4, Av. Hassan II, Asilah",bad,1,2022-09-04T17:19:10.409816Z,negative,Service client négatif
Bmci Bank,"Bmci Bank - Angle avenue Imam Assili, Rue Hassan Ben Tabit, TANGER","Angle avenue Imam Assili, Rue Hassan Ben Tabit, TANGER","Bad experience during my trip to the Golden Sands.
A single agency hidden in a street, 2 counters with agency under renovation....one counter turned off without life the other empty no money...The next day go to the BMCI of asilah counter does not work...very very very bad service....you have a BMCI ATM card don't count on it...bring your money with you in a wallet!!!!!!!!!!!!!!!!!! !!!!!!!",1,2024-08-20T22:56:51.727205Z,negative,Temps d'attente et expérience générale
Bmci Bank,"Bmci Bank - Angle avenue Imam Assili, Rue Hassan Ben Tabit, TANGER","Angle avenue Imam Assili, Rue Hassan Ben Tabit, TANGER",Not sure,4,2023-11-02T18:49:06.491908Z,negative,Opérations bancaires et accès aux services
Bmci Bank,"Bmci Bank - Angle avenue Imam Assili, Rue Hassan Ben Tabit, TANGER","Angle avenue Imam Assili, Rue Hassan Ben Tabit, TANGER",good,4,2024-03-23T06:14:14.710334Z,positive,Avis positifs et satisfaction client
Bmci Bank,"Bmci Bank - Angle avenue Imam Assili, Rue Hassan Ben Tabit, TANGER","Angle avenue Imam Assili, Rue Hassan Ben Tabit, TANGER",bad,2,2022-08-11T20:56:01.515019Z,negative,Service client négatif
Crédit Du,"Crédit Du - M35M+49M, Boulevard Oum Rabia, Oujda","M35M+49M, Boulevard Oum Rabia, Oujda",bad,1,2021-01-24T19:52:52.252917Z,negative,Service client négatif
CIH Bank,"CIH Bank - N2 Av My El Hassan Residence Essalama 130, Oujda","N2 Av My El Hassan Residence Essalama 130, Oujda",Service 0,1,2024-09-26T11:38:41.644957Z,neutral,Service client négatif
CIH Bank,"CIH Bank - N2 Av My El Hassan Residence Essalama 130, Oujda","N2 Av My El Hassan Residence Essalama 130, Oujda",Bad service bad emploi,1,2021-05-28T13:44:56.974621Z,negative,Service client négatif
CIH Bank,"CIH Bank - N2 Av My El Hassan Residence Essalama 130, Oujda","N2 Av My El Hassan Residence Essalama 130, Oujda","The service is going slowly I've been in the bank for 2 hours I don't like it
The counter always out of service, bad, always controls the same problems, it does not develop 🤣",1,2024-10-29T00:46:42.770426Z,negative,Service client négatif
CIH Bank,"CIH Bank - N2 Av My El Hassan Residence Essalama 130, Oujda","N2 Av My El Hassan Residence Essalama 130, Oujda","This is the worst bank I have ever encountered, worst service, I wanted to apply for a loan, I have been trying to get a home loan since April, and I wasted hundreds of euros on translating documents every time they needed a different document. They don't know themselves what they are doing real amateurs, really bad and rude, they never get clients, I hope the head office in Casa does something about this branch of CIH Lazaret Bank Oujda is the worst ever",1,2023-09-14T18:57:58.495205Z,negative,Service client négatif
CIH Bank,"CIH Bank - N2 Av My El Hassan Residence Essalama 130, Oujda","N2 Av My El Hassan Residence Essalama 130, Oujda","The lowest bank branch you can deal with is calm, zero treatment, zero service, lack of respect for customers, one condescension and one indescribable arrogance, the manager of Hashakum used to tell you “I am above the law” without hesitation, one of the older ladies asked her for one for an employee (may God curse him). She extracted some information from her phone. The woman explained that she had a new generation phone and had bought it for her children to communicate with her, but she did not know.
You use it without her answering the call, and they gave him a phone. They told him, “My son, here’s a phone. See what’s wrong with you?” He answered her, “What’s the phone in this condition, and tell me I don’t know?” May God curse them.",1,2023-11-16T23:09:10.710555Z,negative,Problèmes de communication (appels non répondus)
Banque Populaire,"Banque Populaire - M442+MQQ, Oujda","M442+MQQ, Oujda",A small agency,4,2016-12-15T08:47:38.974Z,neutral,Problèmes de communication (appels non répondus)
Banque Populaire,"Banque Populaire - M442+MQQ, Oujda","M442+MQQ, Oujda",Counter difficult to access with a standby machine,1,2024-03-31T00:04:49.065794Z,negative,Opérations bancaires et accès aux services
Banque Populaire,"Banque Populaire - M442+MQQ, Oujda","M442+MQQ, Oujda","Always problems with service + waste of time.
I do not recommend it to you 😡😡😡",1,2022-02-14T11:16:44.431089Z,negative,Service client négatif
Banque Populaire,"Banque Populaire - M442+MQQ, Oujda","M442+MQQ, Oujda",Very very mediocre agency. Very poor service. Very poor welcome. Counter for the disabled does not exist. Phone to contact them not found.,1,2022-03-23T08:55:36.805507Z,negative,Problèmes de communication (appels non répondus)
Banque Populaire,"Banque Populaire - M442+MQQ, Oujda","M442+MQQ, Oujda","Service 0/0 you don't even deserve half a star, shame",1,2023-11-07T13:18:43.198172Z,negative,Service client négatif
Attijariwafa Bank,"Attijariwafa Bank - M3WW+2C5, Oujda","M3WW+2C5, Oujda",good,5,2023-04-01T14:20:21.928570Z,positive,Avis positifs et satisfaction client
Crédit Du,"Crédit Du - 13 Bd Mbarek Al Bekkay Lehbil, Oujda","13 Bd Mbarek Al Bekkay Lehbil, Oujda",A7ean bank,5,2023-08-05T07:40:34.479726Z,neutral,Opérations bancaires et accès aux services
Crédit Du,"Crédit Du - 13 Bd Mbarek Al Bekkay Lehbil, Oujda","13 Bd Mbarek Al Bekkay Lehbil, Oujda",Bank to flee incompetent not at all professional and above all did not expect any response from them by they never know and it is not their fault it is the computer in view of the other comments you have been warned...,1,2025-02-07T07:15:41.028470Z,negative,Problèmes de communication (appels non répondus)
Crédit Du,"Crédit Du - 13 Bd Mbarek Al Bekkay Lehbil, Oujda","13 Bd Mbarek Al Bekkay Lehbil, Oujda","Very bad bank, poor reception, unqualified staff do not advise it to be avoided",1,2023-03-09T11:26:34.955308Z,negative,Service client négatif
Crédit Du,"Crédit Du - 13 Bd Mbarek Al Bekkay Lehbil, Oujda","13 Bd Mbarek Al Bekkay Lehbil, Oujda",Unqualified and horrible staff. Exceptional waiting times. Requires correction and retraining for good customer know-how.,1,2022-07-19T08:33:17.166842Z,negative,Service client négatif
Crédit Du,"Crédit Du - 13 Bd Mbarek Al Bekkay Lehbil, Oujda","13 Bd Mbarek Al Bekkay Lehbil, Oujda",too many mistakes,1,2024-03-01T11:42:16.094162Z,negative,Ouverture de compte en agence
Banque Populaire,"Banque Populaire - M4G5+RWJ, Oujda","M4G5+RWJ, Oujda",worst bank ever ... i would give them 0/10,1,2018-01-27T22:57:58.570Z,negative,Service client négatif
Banque Populaire,"Banque Populaire - M4G5+RWJ, Oujda","M4G5+RWJ, Oujda",I ABSOLUTELY do not recommend it.,1,2025-02-14T14:35:11.304848Z,negative,Service client négatif
Banque Populaire,"Banque Populaire - M4G5+RWJ, Oujda","M4G5+RWJ, Oujda","I don't like his behavior with customers, he doesn't give you any importance. I have a 90-year-old mother, he makes her suffer.",1,2016-09-08T19:38:40.354Z,negative,Avis positifs et satisfaction client
Banque Populaire,"Banque Populaire - M4G5+RWJ, Oujda","M4G5+RWJ, Oujda","bad reception.

I closed my account and they didn't give me back my 60 and some dirhams!!",1,2019-07-16T19:43:42.393086Z,negative,Ouverture de compte en agence
Banque Populaire,"Banque Populaire - M4G5+RWJ, Oujda","M4G5+RWJ, Oujda",Uneducated employees,1,2024-07-01T12:31:32.865848Z,neutral,Temps d'attente et expérience générale
Banque Populaire,"Banque Populaire - M4GQ+5FM, Oujda","M4GQ+5FM, Oujda","The friendly and professional staff and the director is always available and super friendly, he always does his best to resolve disputes, continue like that👍👍👍👍",5,2024-10-15T10:15:29.733463Z,positive,Ouverture de compte en agence
Banque Populaire,"Banque Populaire - M4GQ+5FM, Oujda","M4GQ+5FM, Oujda","He refused to close my account for no reason, just to steal from me",1,2024-01-30T10:45:20.806376Z,negative,Opérations bancaires et accès aux services
Banque Populaire,"Banque Populaire - M4GQ+5FM, Oujda","M4GQ+5FM, Oujda","Too bad No service,
I have been tired of the Banque Populaire for more than 3 years.",1,2020-04-27T15:25:41.457011Z,negative,Opérations bancaires et accès aux services
Banque Populaire,"Banque Populaire - M4GQ+5FM, Oujda","M4GQ+5FM, Oujda",Non-functional ATM,4,2022-11-21T09:11:53.726899Z,neutral,Problèmes de communication (appels non répondus)
Banque Populaire,"Banque Populaire - M4GQ+5FM, Oujda","M4GQ+5FM, Oujda",bad,1,2024-01-12T13:25:38.984754Z,negative,Service client négatif
Banque Populaire,"Banque Populaire - 60000, Oujda","60000, Oujda",Very good service,5,2019-05-07T20:04:32.650153Z,positive,Avis positifs et satisfaction client
Banque Populaire,"Banque Populaire - 60000, Oujda","60000, Oujda",Near the main road you don't need to look for parking at the ticket office near you,4,2016-12-12T00:57:13.803Z,neutral,Problèmes de communication (appels non répondus)
Banque Populaire,"Banque Populaire - 60000, Oujda","60000, Oujda",Good team and good service,5,2019-07-31T15:51:19.512532Z,positive,Avis positifs et satisfaction client
Banque Populaire,"Banque Populaire - 60000, Oujda","60000, Oujda","Chaabi Bank
Good service",4,2020-12-20T19:02:09.817836Z,positive,Avis positifs et satisfaction client
Banque Populaire,"Banque Populaire - 60000, Oujda","60000, Oujda",Disservice,1,2019-11-18T12:11:47.034201Z,neutral,Ouverture de compte en agence
CIH Bank,"CIH Bank - M462+HGW, Oujda","M462+HGW, Oujda","It's so bad I wanna give you a zero but that's impossible so I give you, a ONE.
0 respect + horrible management . . .",1,2024-01-09T19:29:26.816042Z,negative,Service client négatif
CIH Bank,"CIH Bank - M462+HGW, Oujda","M462+HGW, Oujda","Not responding on the phone, not cooperating, unhelpful... absolutely horrible",1,2022-02-10T15:19:23.082382Z,negative,Problèmes de communication (appels non répondus)
CIH Bank,"CIH Bank - M462+HGW, Oujda","M462+HGW, Oujda","To much waiting for get your money $$$$ .that's odd
......",1,2019-01-17T14:59:53.542645516Z,negative,Opérations bancaires et accès aux services
CIH Bank,"CIH Bank - M462+HGW, Oujda","M462+HGW, Oujda",C horrible !,1,2021-10-11T22:29:18.250621Z,negative,Temps d'attente et expérience générale
CIH Bank,"CIH Bank - M462+HGW, Oujda","M462+HGW, Oujda",Closed at 2pm ??,1,2023-04-20T13:49:26.847163Z,neutral,Service client négatif
Attijariwafa Bank,"Attijariwafa Bank - M36H+7WQ, Oujda","M36H+7WQ, Oujda",very good service I recommend people to go to this agency. THANK YOU,5,2022-06-13T09:19:59.645704Z,positive,Service client négatif
Attijariwafa Bank,"Attijariwafa Bank - M36H+7WQ, Oujda","M36H+7WQ, Oujda",bad,2,2018-05-21T13:57:46.407Z,negative,Service client négatif
Attijariwafa Bank,"Attijariwafa Bank - M36H+7WQ, Oujda","M36H+7WQ, Oujda",bad,1,2017-10-30T00:45:42.539Z,negative,Service client négatif
Attijariwafa Bank,"Attijariwafa Bank - 21 lot el ouafae dhar lamhalla، 21 Bd Allal Al Fassi, Oujda","21 lot el ouafae dhar lamhalla، 21 Bd Allal Al Fassi, Oujda","Poor service, no one on the phone all day trying to reach them, bank to flee: if you have the possibility of going elsewhere? Do it
I gave one star because I couldn't give zero",1,2024-12-18T09:41:25.869950Z,negative,Service client négatif
