bank_name,branch_name,location,review,rating,date,sentiment_label
Attijariwafa bank,"Attijariwafa bank Bd El Fida - HCC3+M87, Casablanca","HCC3+M87, Casablanca","**""Excellent director!**
I would like to highlight the warm welcome and professionalism of the director of this bank. She listened to my needs and was able to support me with relevant advice. His availability and efficiency made my procedures simple and quick. Thank you for your impeccable service!”",5,2024-10-18T07:11:37.568121Z,positive
Attijariwafa bank,"Attijariwafa bank Bd El Fida - HCC3+M87, Casablanca","HCC3+M87, Casablanca","The ATM is completely surrounded by different people who are sitting or standing less than 1 meter away, making it impossible to have confidentiality on the machine and even dangerous to withdraw cash!",2,2024-08-22T15:39:16.397434Z,negative
Attijariwafa bank,"Attijariwafa bank Bd El Fida - HCC3+M87, Casablanca","HCC3+M87, Casablanca",Customer service and treatment of employees towards customers is lousy,1,2024-02-15T20:11:27.787802Z,negative
Banque populaire,"Banque populaire beauséjour - 245 Bd Yacoub El Mansour, Casablanca","245 Bd Yacoub El Mansour, Casablanca","A bank with no customer service, no answer on the phone.
No contact, it seems like we don't care.
Modified bank card not operational for more than 5 months, it's a shame.",1,2024-07-02T11:34:02.437889Z,negative
Banque populaire,"Banque populaire beauséjour - 245 Bd Yacoub El Mansour, Casablanca","245 Bd Yacoub El Mansour, Casablanca","This agency does not manage its ATM well. There is always a problem (refusal of BP card, lack of liquidity, etc.), and to make matters worse, we leave it in service to deceive customers. An ATM that has no cash must at least display a message to indicate its unavailability.",1,2023-06-19T11:54:19.837677Z,negative
Banque populaire,"Banque populaire beauséjour - 245 Bd Yacoub El Mansour, Casablanca","245 Bd Yacoub El Mansour, Casablanca","I went to this agency today to withdraw a money transfer via Money Gram on which my NAME AND FIRST NAME are mentioned and they refused to give it to me because I have a middle name and telling me that it was the headquarters which gave the order.

However, when filling out a money gram paper it asks for the first name and not the first names!

So I called the head office and spoke with the director who was herself surprised when she told me the opposite!

So I ask the director to give me his business card to make a complaint to management. He refuses to give it to me. I therefore ask for his name and he refuses too! I wonder how he managed to become director! (Rachoa?)

This is unacceptable",1,2020-02-06T15:31:23.159680Z,negative
Banque populaire,"Banque populaire beauséjour - 245 Bd Yacoub El Mansour, Casablanca","245 Bd Yacoub El Mansour, Casablanca","Very very very bad service, I closed my account, the lady at the beginning created an account for women without asking my opinion after which she behaved very badly it was a year already",1,2023-04-07T13:15:28.215442Z,negative
Banque populaire,"Banque populaire beauséjour - 245 Bd Yacoub El Mansour, Casablanca","245 Bd Yacoub El Mansour, Casablanca",Terrible service!!! I can't reach them by phone. I have to go to their house all the time for the slightest question.,1,2023-07-31T09:24:46.362878Z,negative
Banque Populaire,"Banque Populaire El Hamd - Al Hamed, 9 Bd Mohamed Jamal Addorra, Casablanca","Al Hamed, 9 Bd Mohamed Jamal Addorra, Casablanca",Service mediocre 👎👎👎👎👎👎👎,1,2023-01-13T14:11:54.301449Z,neutral
Banque Populaire,"Banque Populaire El Hamd - Al Hamed, 9 Bd Mohamed Jamal Addorra, Casablanca","Al Hamed, 9 Bd Mohamed Jamal Addorra, Casablanca","The Banque Populaire is very archaic. She shows no interest in her clients or even in her own operations, especially this agency. The service is totally ineffective: they don't answer the phone, and even customer service is non-existent. I am planning to change banks because of this deplorable quality of service. I call 2121 they don't answer either",1,2025-01-20T10:19:51.525172Z,neutral
Banque Populaire,"Banque Populaire El Hamd - Al Hamed, 9 Bd Mohamed Jamal Addorra, Casablanca","Al Hamed, 9 Bd Mohamed Jamal Addorra, Casablanca","Cash withdrawal (cardless transactions) impossible even though the ATM has just been powered.
2 people at the counter, You can stay waiting while a colleague next door is free and he could have dealt with me in two seconds.
Customer service is only on paper, thank you to BCP for emphasizing the spirit of customer service during these training courses. Please 2030 is tomorrow and we will give a beautiful image to our dear country.
A word to the wise",1,2024-05-24T08:30:27.762994Z,positive
Banque Populaire,"Banque Populaire El Hamd - Al Hamed, 9 Bd Mohamed Jamal Addorra, Casablanca","Al Hamed, 9 Bd Mohamed Jamal Addorra, Casablanca","I changed banks because of this agency, a lousy service, a so-called lousy branch manager who behaves in a manner that is anything but professional.",1,2024-03-23T16:44:15.994675Z,negative
Banque Populaire,"Banque Populaire El Hamd - Al Hamed, 9 Bd Mohamed Jamal Addorra, Casablanca","Al Hamed, 9 Bd Mohamed Jamal Addorra, Casablanca","Apart from the person at the cash register, ""Hanae"", the service is mediocre, no support for customers, after the departure of Sara and Rajae the agency is nothing more than a place of stress and tension for customers including me, I have been a Chaabi customer for years and frankly I think I will change banks because of this agency, and if by some miracle this notice will be seen by a manager I would be delighted to give more explanations,",1,2021-01-27T12:05:03.110278Z,positive
"Banque Populaire,","Banque Populaire, Agence Majd, Casablanca - HC77+V5V, Bd de la Grande Ceinture, Casablanca","HC77+V5V, Bd de la Grande Ceinture, Casablanca",ديما سيستم مكينش,1,2024-07-03T11:20:54.851468Z,neutral
"Banque Populaire,","Banque Populaire, Agence Majd, Casablanca - HC77+V5V, Bd de la Grande Ceinture, Casablanca","HC77+V5V, Bd de la Grande Ceinture, Casablanca","We are not in a bank, but rather in an old administration with tired civil servants!
Too bad that in 2024 agencies are still operating like this!",1,2024-08-23T10:47:27.698236Z,negative
"Banque Populaire,","Banque Populaire, Agence Majd, Casablanca - HC77+V5V, Bd de la Grande Ceinture, Casablanca","HC77+V5V, Bd de la Grande Ceinture, Casablanca","Popular Bank, Al Majd Agency, in the Idrisiya district of Casablanca, at the intersection of Maati Bouabid Street and Abdullah Al Senhaji Street, near Marjan Al Quraia and Taha Hussein Rehabilitation Secondary School.",3,2022-02-28T21:20:50.252172Z,positive
"Banque Populaire,","Banque Populaire, Agence Majd, Casablanca - HC77+V5V, Bd de la Grande Ceinture, Casablanca","HC77+V5V, Bd de la Grande Ceinture, Casablanca",bad,1,2024-08-27T14:12:17.453864Z,negative
"Banque Populaire,","Banque Populaire, Agence Majd, Casablanca - HC77+V5V, Bd de la Grande Ceinture, Casablanca","HC77+V5V, Bd de la Grande Ceinture, Casablanca",neutral,3,2024-05-03T19:47:05.769438Z,neutral
BMCE BANK,"BMCE BANK OF AFRICA - 140 Ave Hassan II, Casablanca","140 Ave Hassan II, Casablanca","The worst bank ever, I have begging them like a dog to send me my credit card. They don't answers mails nor phone calls. I wanted to transfer my agency it has been 8 months and nothing happened. The worst among them all",1,2024-04-15T13:09:04.047790Z,negative
BMCE BANK,"BMCE BANK OF AFRICA - 140 Ave Hassan II, Casablanca","140 Ave Hassan II, Casablanca",most bad bank in the world,1,2024-09-04T14:59:50.669165Z,negative
BMCE BANK,"BMCE BANK OF AFRICA - 140 Ave Hassan II, Casablanca","140 Ave Hassan II, Casablanca","Worst bank ever, they can't offer me stupid documents to justify my client's transfers..",1,2021-10-15T13:40:24.651022Z,negative
BMCE BANK,"BMCE BANK OF AFRICA - 140 Ave Hassan II, Casablanca","140 Ave Hassan II, Casablanca",Awful customer service. They never answer emails.,1,2020-07-10T06:41:25.385853Z,negative
BMCE BANK,"BMCE BANK OF AFRICA - 140 Ave Hassan II, Casablanca","140 Ave Hassan II, Casablanca",Our word is our bond Mr. 🇺🇸🇬🇧🇦🇪🇮🇪🇲🇦,3,2023-12-19T15:02:32.007200Z,neutral
Banque Populaire,"Banque Populaire - 921, bd El Fida Prolongé, hay Farah","921, bd El Fida Prolongé, hay Farah",Bad service,2,2022-01-18T21:58:19.471801Z,negative
Banque Populaire,"Banque Populaire - 921, bd El Fida Prolongé, hay Farah","921, bd El Fida Prolongé, hay Farah","ayman
mouilah",5,2017-04-30T17:10:41.111Z,neutral
Banque Populaire,"Banque Populaire - 921, bd El Fida Prolongé, hay Farah","921, bd El Fida Prolongé, hay Farah",Helpful and attentive staff,5,2024-09-12T14:15:44.401648Z,positive
Banque Populaire,"Banque Populaire - 921, bd El Fida Prolongé, hay Farah","921, bd El Fida Prolongé, hay Farah",Its automated teller machine still broken,1,2023-12-18T14:45:23.377748Z,negative
Banque Populaire,"Banque Populaire - 921, bd El Fida Prolongé, hay Farah","921, bd El Fida Prolongé, hay Farah","The worst service in Morocco, 😡😡😡😡🤬🤬🤬🤬🤬🤬🤬🤬",1,2023-11-08T13:05:47.189962Z,negative
Banque Populaire,"Banque Populaire Moulay Driss 1er - 108, bd Moulay Idriss 1er ang. rue Ibn Jaljal","108, bd Moulay Idriss 1er ang. rue Ibn Jaljal",Good looking and modern design,4,2021-11-05T20:06:00.678316Z,positive
Banque Populaire,"Banque Populaire Moulay Driss 1er - 108, bd Moulay Idriss 1er ang. rue Ibn Jaljal","108, bd Moulay Idriss 1er ang. rue Ibn Jaljal","Many thanks to the mycig driss 1 team
for the kind treatment with all the friends I sent you
Happy New Year to you. I wish from Almighty God that you will always be of service to your kind customers",5,2020-12-25T19:37:13.289208Z,positive
Banque Populaire,"Banque Populaire Moulay Driss 1er - 108, bd Moulay Idriss 1er ang. rue Ibn Jaljal","108, bd Moulay Idriss 1er ang. rue Ibn Jaljal",We need to put more people in. 30 minutes of waiting for a deposit.... it's too much,2,2019-01-23T20:55:36.820758906Z,neutral
Banque Populaire,"Banque Populaire Moulay Driss 1er - 108, bd Moulay Idriss 1er ang. rue Ibn Jaljal","108, bd Moulay Idriss 1er ang. rue Ibn Jaljal","Welcoming, professional staff, I wish you good luck",5,2021-01-03T18:33:25.261282Z,positive
Banque Populaire,"Banque Populaire Moulay Driss 1er - 108, bd Moulay Idriss 1er ang. rue Ibn Jaljal","108, bd Moulay Idriss 1er ang. rue Ibn Jaljal",Mr. Kabbaj is truly the best of the best!,5,2022-05-16T00:27:44.880548Z,positive
Bank Of,"Bank Of Africa, Agence Al Massira, Maarif. - Rue Abou Abdellah Nafii, Casablanca","Rue Abou Abdellah Nafii, Casablanca","The staff, particularly the client service representative, is friendly and approachable, which is a positive aspect of this branch. However, the bank’s system seems to be perpetually down, creating a frustrating experience for customers. Clients are forced to wait for extended periods without being able to complete their transactions. This recurring issue reflects poorly on the bank’s efficiency and reliability. It’s essential for the management to address these system problems to ensure smoother operations and better customer service.",2,2025-01-08T14:15:54.470850Z,positive
Bank Of,"Bank Of Africa, Agence Al Massira, Maarif. - Rue Abou Abdellah Nafii, Casablanca","Rue Abou Abdellah Nafii, Casablanca","The worst, very unfriendly customer service. If you don’t like your job just go find another job.",1,2024-05-03T10:08:43.802004Z,negative
Bank Of,"Bank Of Africa, Agence Al Massira, Maarif. - Rue Abou Abdellah Nafii, Casablanca","Rue Abou Abdellah Nafii, Casablanca","For a complaint about a staffing bug, I've been struggling for more than 3 months",1,2024-12-23T15:08:19.852385Z,negative
Bank Of,"Bank Of Africa, Agence Al Massira, Maarif. - Rue Abou Abdellah Nafii, Casablanca","Rue Abou Abdellah Nafii, Casablanca",NO SYSTEM!!! If you plan to open an account there... RUN AWAY!! Impossible to withdraw my money for a week!!.. Official excuse: “no system”… What a shame for such a bank I am withdrawing all my BMCE accounts as soon as possible.,1,2023-12-07T09:03:21.905994Z,negative
Bank Of,"Bank Of Africa, Agence Al Massira, Maarif. - Rue Abou Abdellah Nafii, Casablanca","Rue Abou Abdellah Nafii, Casablanca","Non-professional service, for a period of 48 hours as specified by the advisor, and after 9 days I have not yet received the requested document 😕",1,2024-06-13T10:04:26.441308Z,neutral
Bank of,"Bank of Africa - H99V+3P2, Bd El Fida, Casablanca","H99V+3P2, Bd El Fida, Casablanca","They have no reception, no services, no good treatment. Our money is for servants. Don’t forget to ask for re-education in the field.",1,2025-02-14T10:49:21.817008Z,negative
Bank of,"Bank of Africa - H99V+3P2, Bd El Fida, Casablanca","H99V+3P2, Bd El Fida, Casablanca","This is the age of the person who has the right to work with the NASS, the user in the COMMUNICATION DIALHOM D3IFA BZF or the user nass the mamrabyinch o9 sim b Allah.",1,2024-08-27T12:39:37.416328Z,neutral
Bank of,"Bank of Africa - H99V+3P2, Bd El Fida, Casablanca","H99V+3P2, Bd El Fida, Casablanca",May God bless you with religion 24/24,1,2025-02-07T20:15:59.096653Z,positive
Bank of,"Bank of Africa - H99V+3P2, Bd El Fida, Casablanca","H99V+3P2, Bd El Fida, Casablanca",Lack of etiquette and respect.,1,2024-08-28T00:06:23.753816Z,positive
Bank of,"Bank of Africa - H99V+3P2, Bd El Fida, Casablanca","H99V+3P2, Bd El Fida, Casablanca",A bank that lacks the quality of services and competencies,1,2023-12-27T13:16:50.277882Z,neutral
BMCI,"BMCI - Angle boulevard Emile Zola, Rue de Provins, Casablanca","Angle boulevard Emile Zola, Rue de Provins, Casablanca","The worst bank agency I have seen in my entire life, lousy service, you know the security agent you come and he puts you before everyone else, incompetent employees and to finish with a system that breaks down regularly.
.أسوء وكالة بنكية",1,2023-02-03T14:27:41.426268Z,negative
BMCI,"BMCI - Angle boulevard Emile Zola, Rue de Provins, Casablanca","Angle boulevard Emile Zola, Rue de Provins, Casablanca",The agency is crowded and the maids are so short that you can't get your work done for half an hour,1,2023-12-14T11:39:41.588014Z,neutral
BMCI,"BMCI - Angle boulevard Emile Zola, Rue de Provins, Casablanca","Angle boulevard Emile Zola, Rue de Provins, Casablanca",How come it's open Saturday at 8am and that's just a lie,1,2024-01-13T08:45:00.584436Z,neutral
BMCI,"BMCI - Angle boulevard Emile Zola, Rue de Provins, Casablanca","Angle boulevard Emile Zola, Rue de Provins, Casablanca","Moroccan Bank for Trade and Industry, Casablanca Emile Zola Agency, on the street of the same name, opposite the Regional Directorate of Education and Training of Ain Sebaa, Mohammadi district.",3,2021-03-27T20:07:51.212150Z,neutral
BMCI,"BMCI - Angle boulevard Emile Zola, Rue de Provins, Casablanca","Angle boulevard Emile Zola, Rue de Provins, Casablanca",Excellent bank,5,2018-04-14T13:23:31.688Z,positive
BMCE Bank,"BMCE Bank MARINA - J95G+6MR, Bd Sidi Mohamed Ben Abdellah, Casablanca","J95G+6MR, Bd Sidi Mohamed Ben Abdellah, Casablanca","The marina agency is the worst agency in Morocco. The cashier refused to give me a transaction for no reason. The employees there are arrogant and unprofessional; they think the agency belongs to their fathers. It's really ridiculous. Even when you make a complaint, no one listens.",1,2025-02-02T15:50:59.711204Z,negative
BMCE Bank,"BMCE Bank MARINA - J95G+6MR, Bd Sidi Mohamed Ben Abdellah, Casablanca","J95G+6MR, Bd Sidi Mohamed Ben Abdellah, Casablanca","I have had 7 different banks in my life.  BMCE / BOA is by far the worst, both in terms of customer experience and in terms of bank fees. They have failed to understand the significant shift to digital and continue to maintain a vast and expensive network of agencies that poorly serve their customers, plus with exorbitant fees due to their inefficient procedures.
Specific problem: almost 500 MAD taken for a bank card which was canceled before I could withdraw it. Categorical refusal to reimburse me for the unfairly charged fees.
I strongly advise against the bank and the agency in question.",1,2023-08-25T18:05:34.468670Z,negative
BMCE Bank,"BMCE Bank MARINA - J95G+6MR, Bd Sidi Mohamed Ben Abdellah, Casablanca","J95G+6MR, Bd Sidi Mohamed Ben Abdellah, Casablanca","Around 12:30 p.m. and for an operation lasting 2 minutes, the security agent does not let me in under the pretext ""it's lunch break""!!! Since when do bank branches not work during the lunch break?!!",1,2021-07-27T17:30:15.247712Z,positive
